client_id,variation,first_start_time,completion_confirm_time,calendar_completion_time_sec,active_completion_time_sec
6739359,Control,2017-03-30 20:42:04+00:00,2017-03-30 20:50:05+00:00,481,481
2254952,Control,2017-04-25 14:58:05+00:00,2017-04-25 15:00:41+00:00,156,156
3004695,Control,2017-04-08 10:55:51+00:00,2017-04-08 11:00:23+00:00,272,272
6968403,Control,2017-04-17 12:24:32+00:00,2017-04-17 12:26:34+00:00,122,122
2225588,Control,2017-03-22 20:16:28+00:00,2017-03-22 20:19:16+00:00,168,168
2495471,Control,2017-03-29 12:35:56+00:00,2017-03-29 12:41:29+00:00,333,333
5471281,Control,2017-03-29 12:12:25+00:00,2017-03-29 12:15:01+00:00,156,156
5740977,Control,2017-04-06 10:27:44+00:00,2017-04-06 10:33:11+00:00,327,327
595922,Control,2017-04-06 07:36:44+00:00,2017-04-06 07:41:22+00:00,278,278
3084575,Control,2017-04-27 14:58:29+00:00,2017-04-27 15:00:11+00:00,102,102
8482048,Control,2017-04-05 16:14:04+00:00,2017-04-05 16:19:13+00:00,309,309
1278647,Control,2017-03-29 11:56:41+00:00,2017-03-30 12:46:16+00:00,89375,131
2761743,Control,2017-04-07 18:05:00+00:00,2017-04-07 18:08:30+00:00,210,210
3841270,Control,2017-04-05 22:11:19+00:00,2017-04-07 09:56:03+00:00,128684,262
8319901,Control,2017-04-13 06:43:16+00:00,2017-04-13 06:51:01+00:00,465,329
4909817,Control,2017-04-24 07:36:12+00:00,2017-04-24 07:37:26+00:00,74,74
3403556,Control,2017-04-06 12:33:13+00:00,2017-04-06 12:42:00+00:00,527,527
5746657,Control,2017-04-05 14:58:26+00:00,2017-04-19 13:10:56+00:00,1203150,354
5857593,Control,2017-03-29 12:05:44+00:00,2017-03-29 12:16:57+00:00,673,673
6243234,Control,2017-03-29 16:58:03+00:00,2017-04-13 10:38:25+00:00,1273222,357
7382665,Control,2017-03-29 14:40:54+00:00,2017-03-29 14:43:44+00:00,170,170
2570342,Control,2017-04-25 16:02:26+00:00,2017-04-25 16:05:28+00:00,182,182
9651254,Control,2017-04-08 16:00:30+00:00,2017-04-08 16:06:43+00:00,373,373
241571,Control,2017-04-02 17:20:03+00:00,2017-04-02 17:31:33+00:00,690,690
550099,Control,2017-04-05 11:38:38+00:00,2017-04-05 11:45:25+00:00,407,407
2552287,Control,2017-04-05 21:45:19+00:00,2017-04-05 21:49:45+00:00,266,266
8067207,Control,2017-03-29 14:49:37+00:00,2017-03-29 14:51:22+00:00,105,44
524510,Control,2017-04-17 12:53:26+00:00,2017-04-17 12:56:40+00:00,194,194
2525455,Control,2017-03-31 07:44:09+00:00,2017-03-31 07:54:31+00:00,622,622
960361,Control,2017-04-19 11:15:11+00:00,2017-04-19 11:18:06+00:00,175,175
5619936,Control,2017-03-30 14:23:15+00:00,2017-03-30 14:25:32+00:00,137,137
3729673,Control,2017-04-02 10:38:04+00:00,2017-04-02 10:40:04+00:00,120,120
879684,Control,2017-04-05 14:35:14+00:00,2017-05-04 16:27:07+00:00,2512313,2879
4655823,Control,2017-04-02 12:07:08+00:00,2017-04-02 12:09:06+00:00,118,118
4261135,Control,2017-04-17 11:33:54+00:00,2017-04-17 11:40:02+00:00,368,267
9243610,Control,2017-03-31 12:29:09+00:00,2017-03-31 12:30:39+00:00,90,90
2897282,Control,2017-03-29 12:16:08+00:00,2017-03-29 12:28:39+00:00,751,751
926697,Control,2017-03-29 14:33:45+00:00,2017-03-29 14:40:55+00:00,430,279
3948349,Control,2017-04-06 08:38:22+00:00,2017-04-06 08:42:57+00:00,275,275
9761433,Control,2017-03-29 11:11:53+00:00,2017-03-29 11:16:32+00:00,279,279
368473,Control,2017-04-08 03:03:07+00:00,2017-04-08 03:11:34+00:00,507,507
7137763,Control,2017-04-04 11:48:26+00:00,2017-04-04 11:57:09+00:00,523,523
3118099,Control,2017-04-12 11:29:22+00:00,2017-04-12 11:33:15+00:00,233,233
2528628,Control,2017-04-05 11:59:16+00:00,2017-04-05 12:01:37+00:00,141,141
2992803,Control,2017-04-05 11:48:59+00:00,2017-04-05 11:53:32+00:00,273,273
4451425,Control,2017-04-07 15:52:21+00:00,2017-04-07 15:54:55+00:00,154,154
7475365,Control,2017-03-29 15:39:08+00:00,2017-03-29 15:46:52+00:00,464,464
6368506,Control,2017-04-03 07:33:11+00:00,2017-04-03 14:05:58+00:00,23567,172
9886872,Control,2017-04-05 18:56:21+00:00,2017-04-05 19:02:13+00:00,352,352
2263474,Control,2017-04-05 13:26:09+00:00,2017-04-05 13:32:00+00:00,351,351
9206933,Control,2017-04-06 13:07:59+00:00,2017-04-06 13:12:09+00:00,250,250
8173337,Control,2017-03-29 11:05:05+00:00,2017-03-29 11:07:54+00:00,169,169
8955423,Control,2017-04-30 21:25:11+00:00,2017-06-04 09:42:00+00:00,2981809,203
4558798,Control,2017-03-28 17:32:45+00:00,2017-03-28 17:40:25+00:00,460,460
1350692,Control,2017-04-10 20:02:50+00:00,2017-04-16 20:13:03+00:00,519013,175
3093212,Control,2017-04-03 19:25:34+00:00,2017-04-04 19:37:33+00:00,87119,292
1321246,Control,2017-04-04 14:42:43+00:00,2017-04-12 13:12:18+00:00,685775,2056
8621740,Control,2017-04-06 10:27:19+00:00,2017-04-06 10:34:41+00:00,442,442
8477487,Control,2017-04-01 20:58:36+00:00,2017-04-01 21:43:21+00:00,2685,2685
6955234,Control,2017-04-11 23:24:50+00:00,2017-04-11 23:29:16+00:00,266,266
6234376,Control,2017-03-29 11:14:07+00:00,2017-03-29 11:16:55+00:00,168,168
884588,Control,2017-04-27 21:49:00+00:00,2017-04-27 21:57:26+00:00,506,506
5384379,Control,2017-04-14 09:40:09+00:00,2017-04-14 09:46:52+00:00,403,403
5493415,Control,2017-04-07 15:18:35+00:00,2017-04-07 15:22:27+00:00,232,232
6639204,Control,2017-04-08 00:02:54+00:00,2017-04-08 00:07:23+00:00,269,269
2278798,Control,2017-04-05 16:12:44+00:00,2017-04-05 16:19:14+00:00,390,390
2008196,Control,2017-04-17 17:18:38+00:00,2017-04-17 17:37:23+00:00,1125,849
9452833,Control,2017-04-05 14:42:18+00:00,2017-04-05 14:44:38+00:00,140,140
8982802,Control,2017-04-12 11:44:59+00:00,2017-04-12 11:53:22+00:00,503,503
602792,Control,2017-03-29 15:26:26+00:00,2017-04-12 11:45:08+00:00,1196322,942
6759344,Control,2017-04-05 11:39:03+00:00,2017-04-05 11:46:42+00:00,459,459
8521482,Control,2017-03-29 12:06:03+00:00,2017-04-12 19:42:47+00:00,1237004,274
5156595,Control,2017-03-29 14:08:44+00:00,2017-04-07 13:46:50+00:00,776286,286
4443580,Control,2017-03-29 14:51:20+00:00,2017-03-29 14:53:11+00:00,111,111
5369289,Control,2017-03-29 10:58:35+00:00,2017-03-29 11:02:31+00:00,236,236
3491788,Control,2017-04-19 22:55:01+00:00,2017-04-19 23:08:52+00:00,831,831
3281711,Control,2017-04-19 15:02:02+00:00,2017-04-19 15:08:31+00:00,389,389
6426887,Control,2017-04-07 12:23:10+00:00,2017-04-07 12:25:52+00:00,162,162
545887,Control,2017-04-08 21:57:27+00:00,2017-05-09 18:44:55+00:00,2666848,470
7311742,Control,2017-04-21 09:55:23+00:00,2017-04-21 09:58:03+00:00,160,160
6130691,Control,2017-04-01 15:23:42+00:00,2017-04-01 15:27:53+00:00,251,251
5510998,Control,2017-04-12 15:07:16+00:00,2017-04-16 19:37:25+00:00,361809,817
3141851,Control,2017-04-12 12:16:24+00:00,2017-04-12 12:21:49+00:00,325,325
3591357,Control,2017-04-16 11:01:11+00:00,2017-05-15 22:41:44+00:00,2547633,315
3797928,Control,2017-04-06 08:02:58+00:00,2017-04-06 08:06:29+00:00,211,211
7305811,Control,2017-03-29 16:35:51+00:00,2017-03-29 16:39:02+00:00,191,191
6365485,Control,2017-04-20 11:23:34+00:00,2017-04-20 11:33:36+00:00,602,602
5056977,Control,2017-03-19 14:06:10+00:00,2017-03-19 14:10:11+00:00,241,241
358176,Control,2017-04-07 09:43:47+00:00,2017-04-07 09:47:46+00:00,239,239
2771409,Control,2017-04-28 18:38:58+00:00,2017-04-28 18:42:54+00:00,236,236
9857108,Control,2017-04-04 21:09:36+00:00,2017-04-04 21:13:06+00:00,210,210
8168445,Control,2017-03-30 08:59:01+00:00,2017-03-30 09:06:00+00:00,419,419
6525521,Control,2017-04-05 11:21:46+00:00,2017-04-05 11:24:03+00:00,137,137
771234,Control,2017-03-29 12:39:47+00:00,2017-03-29 12:44:52+00:00,305,305
3999004,Control,2017-04-09 07:12:12+00:00,2017-04-18 06:47:33+00:00,776121,111
1823844,Control,2017-04-08 18:17:18+00:00,2017-04-08 18:28:31+00:00,673,673
5926428,Control,2017-03-29 15:48:32+00:00,2017-03-29 15:52:07+00:00,215,215
5677350,Control,2017-03-31 18:39:56+00:00,2017-03-31 18:42:14+00:00,138,138
4870498,Control,2017-04-05 12:18:05+00:00,2017-04-05 12:20:58+00:00,173,173
9793340,Control,2017-03-29 17:36:42+00:00,2017-03-29 17:47:46+00:00,664,664
5117848,Control,2017-03-30 10:41:58+00:00,2017-03-30 10:47:13+00:00,315,315
7815864,Control,2017-03-29 15:57:24+00:00,2017-03-29 16:03:12+00:00,348,348
5238437,Control,2017-04-13 11:23:36+00:00,2017-04-13 11:29:54+00:00,378,378
1516160,Control,2017-04-24 09:06:27+00:00,2017-04-24 09:09:41+00:00,194,194
293841,Control,2017-04-05 16:49:47+00:00,2017-04-05 16:57:21+00:00,454,428
8585529,Control,2017-04-05 11:06:27+00:00,2017-04-05 11:11:09+00:00,282,282
2609599,Control,2017-04-13 12:05:06+00:00,2017-04-13 12:06:50+00:00,104,104
2890508,Control,2017-04-09 23:07:04+00:00,2017-04-09 23:13:17+00:00,373,373
1183489,Control,2017-04-19 11:33:41+00:00,2017-05-09 20:22:57+00:00,1759756,22
7118661,Control,2017-04-08 21:53:39+00:00,2017-04-08 22:00:17+00:00,398,398
9574514,Control,2017-03-29 11:18:52+00:00,2017-03-29 11:23:15+00:00,263,263
9108723,Control,2017-04-24 20:58:58+00:00,2017-04-24 21:02:52+00:00,234,234
423183,Control,2017-04-10 10:11:38+00:00,2017-04-10 10:18:41+00:00,423,423
8798725,Control,2017-03-29 12:40:29+00:00,2017-03-29 12:42:42+00:00,133,133
1429449,Control,2017-04-01 15:04:39+00:00,2017-04-01 15:18:08+00:00,809,809
2238081,Control,2017-04-01 08:19:39+00:00,2017-04-13 08:53:58+00:00,1038859,396
9045550,Control,2017-03-29 12:27:08+00:00,2017-03-29 12:32:39+00:00,331,331
1874782,Control,2017-03-29 11:32:52+00:00,2017-03-29 11:37:07+00:00,255,255
1906444,Control,2017-04-12 12:55:48+00:00,2017-04-12 13:01:54+00:00,366,366
1648441,Control,2017-04-11 23:16:27+00:00,2017-04-11 23:20:30+00:00,243,243
6967120,Control,2017-04-12 19:03:36+00:00,2017-04-12 19:06:55+00:00,199,199
8422671,Control,2017-04-12 17:51:32+00:00,2017-04-12 17:55:39+00:00,247,247
8302067,Control,2017-04-05 20:26:25+00:00,2017-04-05 20:30:49+00:00,264,264
5626200,Control,2017-04-12 11:05:32+00:00,2017-04-12 11:07:36+00:00,124,124
6785076,Control,2017-03-29 11:13:50+00:00,2017-03-29 11:16:57+00:00,187,187
2478508,Control,2017-03-29 11:07:59+00:00,2017-03-29 11:14:16+00:00,377,377
510941,Control,2017-04-18 07:38:12+00:00,2017-04-18 07:41:40+00:00,208,208
2471147,Control,2017-04-06 08:25:25+00:00,2017-04-06 08:31:30+00:00,365,365
1782307,Control,2017-04-19 21:56:21+00:00,2017-04-19 21:58:00+00:00,99,99
4066795,Control,2017-04-14 11:52:41+00:00,2017-04-14 12:00:13+00:00,452,452
1671477,Control,2017-04-19 04:20:43+00:00,2017-04-19 04:24:10+00:00,207,207
2338427,Control,2017-04-07 10:17:10+00:00,2017-04-07 10:21:07+00:00,237,237
3252218,Control,2017-04-08 12:14:48+00:00,2017-04-08 12:20:25+00:00,337,337
5588219,Control,2017-04-05 15:28:16+00:00,2017-04-05 15:36:33+00:00,497,497
7267276,Control,2017-03-30 10:13:28+00:00,2017-03-30 10:16:55+00:00,207,207
4785398,Control,2017-03-30 15:54:13+00:00,2017-03-30 16:15:02+00:00,1249,1249
3465286,Control,2017-04-26 23:51:45+00:00,2017-04-26 23:54:23+00:00,158,158
3248832,Control,2017-04-07 19:54:53+00:00,2017-04-07 19:58:50+00:00,237,97
7898751,Control,2017-04-06 18:52:43+00:00,2017-04-06 18:57:39+00:00,296,296
8850307,Control,2017-04-09 20:35:19+00:00,2017-04-09 20:40:34+00:00,315,315
4218088,Control,2017-03-29 23:00:45+00:00,2017-05-18 13:00:26+00:00,4283981,89
7189473,Control,2017-04-13 07:55:34+00:00,2017-04-13 08:01:07+00:00,333,333
8245307,Control,2017-04-23 00:17:22+00:00,2017-04-23 00:22:13+00:00,291,291
5532596,Control,2017-04-08 19:22:39+00:00,2017-05-09 11:31:59+00:00,2650160,892
6281570,Control,2017-04-06 15:18:20+00:00,2017-04-06 15:21:30+00:00,190,190
2164174,Control,2017-04-05 18:16:40+00:00,2017-04-18 16:53:14+00:00,1118194,1547
559435,Control,2017-04-04 23:31:45+00:00,2017-04-04 23:34:40+00:00,175,175
3454901,Control,2017-04-02 00:40:00+00:00,2017-04-02 00:49:02+00:00,542,542
7843744,Control,2017-04-04 19:02:34+00:00,2017-04-04 19:09:34+00:00,420,420
2397900,Control,2017-04-12 15:19:28+00:00,2017-04-12 15:36:30+00:00,1022,1022
9691282,Control,2017-04-13 17:43:49+00:00,2017-04-13 17:53:05+00:00,556,556
8924782,Control,2017-04-13 07:52:24+00:00,2017-04-13 07:58:24+00:00,360,360
5523096,Control,2017-04-05 12:04:27+00:00,2017-04-05 12:08:15+00:00,228,228
2348840,Control,2017-04-06 15:32:03+00:00,2017-04-06 15:35:39+00:00,216,216
7645026,Control,2017-03-29 11:40:07+00:00,2017-03-29 11:43:02+00:00,175,67
890263,Control,2017-04-12 20:22:01+00:00,2017-04-12 20:25:23+00:00,202,202
2328321,Control,2017-04-05 20:46:12+00:00,2017-05-18 22:52:13+00:00,3722761,197
7746054,Control,2017-03-29 15:53:54+00:00,2017-03-29 15:56:20+00:00,146,146
648162,Control,2017-04-11 11:22:29+00:00,2017-04-11 11:42:13+00:00,1184,1184
583570,Control,2017-04-27 00:40:38+00:00,2017-04-27 00:50:48+00:00,610,610
1878553,Control,2017-04-14 11:39:58+00:00,2017-04-14 11:42:27+00:00,149,149
3250936,Control,2017-04-27 09:00:05+00:00,2017-04-27 09:05:54+00:00,349,349
6580700,Control,2017-04-08 16:57:49+00:00,2017-04-08 17:07:05+00:00,556,556
5814124,Control,2017-04-01 06:38:54+00:00,2017-04-01 06:42:55+00:00,241,241
859795,Control,2017-04-05 21:00:17+00:00,2017-04-05 21:12:42+00:00,745,745
8402778,Control,2017-03-29 15:31:39+00:00,2017-03-29 17:52:44+00:00,8465,544
5378150,Control,2017-04-12 12:49:09+00:00,2017-04-12 12:51:16+00:00,127,127
7468112,Control,2017-04-06 10:46:51+00:00,2017-04-06 10:51:46+00:00,295,295
9477401,Control,2017-03-29 15:32:34+00:00,2017-03-29 15:38:06+00:00,332,332
9525559,Control,2017-04-24 13:09:22+00:00,2017-04-24 13:14:54+00:00,332,332
1050966,Control,2017-04-14 16:38:41+00:00,2017-04-14 16:40:40+00:00,119,119
3483144,Control,2017-03-29 15:10:20+00:00,2017-03-29 15:19:22+00:00,542,542
9298375,Control,2017-04-05 12:27:17+00:00,2017-04-05 12:28:54+00:00,97,97
7038812,Control,2017-03-29 19:31:06+00:00,2017-03-29 19:37:43+00:00,397,397
471520,Control,2017-04-05 20:36:44+00:00,2017-04-05 20:39:53+00:00,189,189
8432508,Control,2017-03-29 13:24:44+00:00,2017-03-29 13:29:11+00:00,267,267
2648419,Control,2017-04-13 15:41:32+00:00,2017-04-13 15:59:32+00:00,1080,1080
7638825,Control,2017-04-05 11:35:59+00:00,2017-04-05 11:38:02+00:00,123,123
3884377,Control,2017-04-15 16:35:19+00:00,2017-04-15 16:37:35+00:00,136,136
411480,Control,2017-04-15 16:16:28+00:00,2017-04-15 16:27:55+00:00,687,687
8187908,Control,2017-04-01 21:02:38+00:00,2017-04-01 21:04:27+00:00,109,109
6885624,Control,2017-03-29 14:36:29+00:00,2017-03-29 14:40:35+00:00,246,246
507874,Control,2017-04-05 11:23:12+00:00,2017-04-05 11:26:16+00:00,184,184
9820853,Control,2017-03-29 11:12:37+00:00,2017-03-29 11:15:43+00:00,186,186
7010070,Control,2017-04-05 21:11:28+00:00,2017-04-05 21:14:32+00:00,184,184
7656460,Control,2017-04-10 11:44:56+00:00,2017-04-10 12:08:01+00:00,1385,1385
6248719,Control,2017-04-12 17:36:51+00:00,2017-04-12 17:42:18+00:00,327,327
6360074,Control,2017-04-12 21:31:44+00:00,2017-04-12 21:35:54+00:00,250,250
2738051,Control,2017-04-06 12:18:35+00:00,2017-04-06 12:41:16+00:00,1361,1361
5592504,Control,2017-04-12 15:37:32+00:00,2017-04-12 15:50:35+00:00,783,783
3138887,Control,2017-03-29 13:35:51+00:00,2017-03-29 13:46:31+00:00,640,640
1156122,Control,2017-03-31 14:32:53+00:00,2017-04-12 12:33:12+00:00,1029619,141
1709650,Control,2017-04-09 17:40:40+00:00,2017-05-12 23:31:36+00:00,2872256,929
2911975,Control,2017-03-29 17:41:51+00:00,2017-03-29 17:48:19+00:00,388,388
4179251,Control,2017-04-06 08:24:12+00:00,2017-04-06 08:28:40+00:00,268,268
9895197,Control,2017-04-11 08:21:03+00:00,2017-04-11 08:23:34+00:00,151,151
4424945,Control,2017-04-19 13:28:39+00:00,2017-04-19 13:39:08+00:00,629,629
7465057,Control,2017-04-07 10:36:50+00:00,2017-04-07 10:39:53+00:00,183,183
4597626,Control,2017-04-01 02:18:14+00:00,2017-04-01 02:25:13+00:00,419,419
9335749,Control,2017-04-22 21:51:15+00:00,2017-04-22 21:55:15+00:00,240,240
9847730,Control,2017-03-29 11:50:50+00:00,2017-03-29 11:54:18+00:00,208,208
763889,Control,2017-03-30 15:10:42+00:00,2017-03-30 15:13:44+00:00,182,182
6162817,Control,2017-04-19 20:29:55+00:00,2017-04-19 20:32:59+00:00,184,184
5511315,Control,2017-03-28 03:34:16+00:00,2017-03-28 03:38:48+00:00,272,272
236486,Control,2017-04-08 15:35:11+00:00,2017-04-08 15:38:07+00:00,176,176
9937743,Control,2017-03-31 04:46:25+00:00,2017-03-31 04:56:53+00:00,628,628
3813623,Control,2017-04-10 13:59:22+00:00,2017-04-10 14:02:38+00:00,196,196
1200335,Control,2017-04-04 12:41:18+00:00,2017-04-13 09:36:42+00:00,766524,293
9239505,Control,2017-04-02 06:45:48+00:00,2017-04-02 06:50:32+00:00,284,284
6192776,Control,2017-04-07 23:16:55+00:00,2017-04-07 23:19:15+00:00,140,140
7619625,Control,2017-04-01 10:07:08+00:00,2017-04-01 10:10:40+00:00,212,212
3906864,Control,2017-04-08 19:46:03+00:00,2017-04-08 19:49:56+00:00,233,233
7637517,Control,2017-04-05 12:16:00+00:00,2017-04-05 12:17:23+00:00,83,83
6032775,Control,2017-03-29 11:29:20+00:00,2017-03-29 11:33:53+00:00,273,273
4029417,Control,2017-04-06 16:04:51+00:00,2017-04-19 16:48:52+00:00,1125841,384
8505098,Control,2017-04-12 12:44:47+00:00,2017-04-12 12:52:03+00:00,436,436
2045369,Control,2017-04-06 06:45:01+00:00,2017-04-06 06:51:57+00:00,416,416
2392397,Control,2017-03-29 20:17:43+00:00,2017-03-29 20:30:40+00:00,777,777
5928209,Control,2017-04-15 12:30:20+00:00,2017-04-22 11:05:45+00:00,599725,174
2970740,Control,2017-03-31 10:46:01+00:00,2017-03-31 10:51:34+00:00,333,333
7102674,Control,2017-04-05 11:58:00+00:00,2017-04-05 12:02:00+00:00,240,240
1822468,Control,2017-04-17 15:23:27+00:00,2017-04-19 16:50:35+00:00,178028,203
9560411,Control,2017-04-06 14:57:58+00:00,2017-04-06 15:00:08+00:00,130,130
6213562,Control,2017-04-13 19:42:38+00:00,2017-04-13 19:49:32+00:00,414,414
3438431,Control,2017-03-29 16:53:50+00:00,2017-03-29 16:56:02+00:00,132,132
3975699,Control,2017-04-16 14:33:13+00:00,2017-04-16 14:39:01+00:00,348,348
5617415,Control,2017-03-29 12:20:56+00:00,2017-03-29 12:23:16+00:00,140,140
6987490,Control,2017-04-02 09:24:19+00:00,2017-04-04 14:57:58+00:00,192819,358
1768221,Control,2017-04-09 15:05:06+00:00,2017-04-09 15:13:00+00:00,474,474
3646203,Control,2017-03-29 09:03:24+00:00,2017-04-02 08:41:06+00:00,344262,375
1811650,Control,2017-04-12 17:40:51+00:00,2017-04-12 17:44:06+00:00,195,195
1939709,Control,2017-03-29 14:16:52+00:00,2017-03-29 14:25:02+00:00,490,490
7396638,Control,2017-04-11 18:58:00+00:00,2017-05-24 01:45:20+00:00,3653240,578
3460226,Control,2017-04-12 13:32:16+00:00,2017-04-16 15:06:55+00:00,351279,1241
5291077,Control,2017-04-14 16:09:43+00:00,2017-04-14 16:15:39+00:00,356,356
8030926,Control,2017-03-29 12:54:08+00:00,2017-03-29 12:55:08+00:00,60,60
7720386,Control,2017-03-29 11:43:53+00:00,2017-03-29 11:46:51+00:00,178,178
7001756,Control,2017-04-06 08:00:33+00:00,2017-04-06 08:05:09+00:00,276,276
5172392,Control,2017-04-20 16:35:26+00:00,2017-04-20 16:48:24+00:00,778,778
3900521,Control,2017-03-29 11:06:23+00:00,2017-03-29 11:43:31+00:00,2228,2228
3935621,Control,2017-03-31 18:03:47+00:00,2017-03-31 18:09:15+00:00,328,328
9627124,Control,2017-04-07 15:06:45+00:00,2017-04-07 15:16:35+00:00,590,590
7422979,Control,2017-03-29 21:44:42+00:00,2017-04-02 16:34:53+00:00,327011,751
335389,Control,2017-04-18 12:59:46+00:00,2017-04-18 13:06:13+00:00,387,387
7367110,Control,2017-04-19 11:50:52+00:00,2017-04-19 11:53:54+00:00,182,182
8031992,Control,2017-04-06 16:11:10+00:00,2017-05-12 13:40:17+00:00,3101347,235
5251053,Control,2017-04-05 11:22:16+00:00,2017-04-05 11:30:08+00:00,472,472
2275192,Control,2017-04-05 18:30:48+00:00,2017-04-19 13:48:17+00:00,1192649,585
8106540,Control,2017-04-09 16:01:54+00:00,2017-04-09 16:03:34+00:00,100,100
4971662,Control,2017-03-29 11:20:55+00:00,2017-03-29 11:24:39+00:00,224,224
328027,Control,2017-04-03 15:30:49+00:00,2017-04-03 15:38:18+00:00,449,449
7091374,Control,2017-04-12 14:18:39+00:00,2017-04-16 12:34:55+00:00,339376,362
4316236,Control,2017-04-05 11:44:13+00:00,2017-04-19 13:30:00+00:00,1215947,257
5729161,Control,2017-04-02 13:33:22+00:00,2017-04-10 15:51:05+00:00,699463,1223
5811961,Control,2017-04-05 16:33:56+00:00,2017-04-05 16:41:16+00:00,440,440
596540,Control,2017-04-12 18:21:01+00:00,2017-04-12 18:32:46+00:00,705,705
11070,Control,2017-03-16 04:42:49+00:00,2017-04-06 15:23:25+00:00,1852836,1233
6135653,Control,2017-04-13 13:37:17+00:00,2017-04-14 09:53:15+00:00,72958,146
9864147,Control,2017-04-04 20:18:06+00:00,2017-04-11 13:13:59+00:00,579353,269
5978473,Control,2017-04-18 15:13:57+00:00,2017-05-16 16:09:36+00:00,2422539,346
5429906,Control,2017-03-16 11:22:28+00:00,2017-03-16 11:29:02+00:00,394,394
6219019,Control,2017-04-19 20:24:48+00:00,2017-04-19 20:28:03+00:00,195,195
3659186,Control,2017-04-24 12:55:58+00:00,2017-04-24 12:57:51+00:00,113,113
2558937,Control,2017-04-20 08:40:02+00:00,2017-04-20 08:43:27+00:00,205,205
2084978,Control,2017-04-14 07:44:14+00:00,2017-04-14 08:03:03+00:00,1129,1129
3961852,Control,2017-04-19 12:12:14+00:00,2017-04-19 12:15:19+00:00,185,185
4709008,Control,2017-03-30 08:06:52+00:00,2017-03-30 08:14:01+00:00,429,429
491620,Control,2017-04-23 22:51:29+00:00,2017-04-23 22:55:48+00:00,259,259
1190476,Control,2017-04-16 12:07:00+00:00,2017-05-26 20:07:06+00:00,3484806,891
6765412,Control,2017-04-05 13:04:17+00:00,2017-04-05 13:06:57+00:00,160,160
3942363,Control,2017-04-05 14:33:09+00:00,2017-04-05 14:36:19+00:00,190,190
9099836,Control,2017-04-09 15:20:39+00:00,2017-04-16 16:45:54+00:00,609915,505
8526067,Control,2017-04-05 18:20:29+00:00,2017-04-05 18:26:11+00:00,342,342
2619494,Control,2017-04-10 09:13:59+00:00,2017-04-10 09:25:10+00:00,671,671
3438860,Control,2017-04-09 10:12:06+00:00,2017-04-09 10:31:35+00:00,1169,1169
6953366,Control,2017-03-30 22:15:32+00:00,2017-04-10 17:03:02+00:00,931650,797
1724834,Control,2017-03-29 14:30:44+00:00,2017-03-29 14:41:17+00:00,633,633
273872,Control,2017-04-04 19:44:45+00:00,2017-04-04 19:51:33+00:00,408,389
3043924,Control,2017-04-16 22:38:19+00:00,2017-04-18 20:52:14+00:00,166435,944
9377551,Control,2017-03-22 12:03:56+00:00,2017-03-22 12:11:16+00:00,440,440
4247153,Control,2017-04-13 19:39:57+00:00,2017-04-13 19:44:44+00:00,287,287
