client_id,variation,start,step_1,step_2,step_3,confirm
2153656,Control,1,1,1,1,1
2154143,Test,1,1,1,1,1
2154888,Control,1,0,0,0,0
2154918,Control,1,0,0,0,0
2154960,Test,1,0,0,0,0
2155157,Control,1,1,1,1,1
2155192,Test,1,1,1,1,1
2155286,Test,1,1,1,1,0
2155691,Control,1,1,1,1,1
2155749,Test,1,1,1,1,0
2155770,Test,1,0,0,0,0
2155956,Control,1,1,1,1,1
2156083,Control,1,1,1,0,0
2156095,Test,1,1,1,1,1
2156245,Control,1,1,1,1,1
2156246,Control,1,1,1,1,1
2156378,Test,1,1,1,1,1
2156449,Control,1,1,1,1,1
2156661,Test,1,1,1,1,0
2157030,Control,1,0,0,0,0
2157327,Control,1,1,1,1,1
2157524,Test,1,1,0,0,0
2158003,Test,1,1,1,1,1
2158246,Control,1,1,1,1,1
2158358,Test,1,1,0,0,0
2158455,Control,1,1,1,1,1
2158797,Test,1,1,1,1,1
2158801,Test,1,1,1,1,1
2158872,Test,1,1,1,1,1
2158976,Test,1,1,1,1,1
2159101,Test,1,1,1,1,1
2159157,Control,1,1,1,1,1
2159243,Control,1,1,1,1,1
2159443,Test,1,1,0,0,0
2159664,Control,1,1,1,1,0
2159788,Test,1,1,1,1,1
2160088,Control,1,1,1,1,1
2160702,Control,1,1,1,0,0
2161349,Control,1,1,1,1,1
2161378,Control,1,1,1,1,1
2161393,Control,1,1,1,1,1
2161587,Test,1,1,1,1,1
2162184,Control,1,1,1,1,1
2162263,Test,1,1,1,1,1
2162347,Control,1,1,1,1,0
2162418,Test,1,1,1,0,0
2162880,Test,1,1,1,1,1
2162964,Control,1,1,1,1,1
2163213,Test,1,1,1,1,1
2163368,Test,1,1,1,1,1
2163565,Control,1,0,0,0,0
2163599,Control,1,1,1,1,1
2163974,Control,1,1,1,1,0
2164174,Control,1,1,1,1,1
2164924,Control,1,0,0,0,0
2165019,Test,1,1,1,1,1
2165031,Test,1,1,0,0,0
2165259,Control,1,1,1,1,1
2165367,Control,1,1,1,1,1
2165375,Test,1,0,0,0,0
2165615,Test,1,0,0,0,0
2165736,Test,1,1,1,1,1
2165764,Control,1,1,1,1,1
2166089,Control,1,1,1,1,1
2166183,Control,1,1,1,1,1
2166322,Test,1,1,0,0,0
2166417,Test,1,1,1,1,1
2166435,Test,1,1,1,1,1
2166490,Test,1,1,1,1,1
2166964,Control,1,1,1,0,0
2167134,Test,1,1,1,1,1
2167421,Test,1,1,1,1,1
2167470,Control,1,1,1,1,1
2167660,Test,1,1,1,1,1
2167877,Control,1,1,1,1,0
2168025,Test,1,1,1,1,1
2168115,Control,1,0,0,0,0
2168871,Test,1,1,1,1,1
2169058,Test,1,1,1,1,1
2169315,Test,1,1,1,1,1
2169491,Test,1,1,1,1,1
2169613,Control,1,1,1,1,1
2169790,Test,0,0,0,1,1
2169938,Control,1,1,1,1,1
2169990,Control,1,1,1,1,1
2170303,Test,1,1,1,0,0
2170311,Control,1,1,1,1,1
2170526,Test,1,1,1,1,1
2170845,Control,1,0,0,0,0
2170862,Control,1,1,1,1,1
2171087,Control,1,0,0,0,0
2171694,Control,1,1,1,1,1
2171729,Test,1,0,0,0,0
2172228,Control,1,1,1,0,0
2172278,Test,1,1,1,1,1
2173057,Test,1,1,1,1,1
2173661,Test,1,1,1,1,1
2173695,Control,1,0,0,0,0
2173953,Control,1,1,1,1,1
2174062,Control,1,1,0,0,0
2174230,Test,1,1,1,1,1
2174254,Test,1,1,1,1,1
2174418,Control,1,1,1,1,1
2174882,Control,1,1,1,1,1
2175321,Test,1,1,1,1,1
2175549,Test,1,1,1,1,1
2175935,Test,1,1,1,1,1
2175999,Test,1,1,1,1,1
2176343,Control,1,1,1,1,1
2176802,Test,1,0,0,0,0
2176872,Test,1,0,0,0,0
2177139,Test,1,1,1,0,0
2177143,Test,1,1,1,1,1
2177404,Control,1,1,1,1,1
2177579,Control,1,1,1,1,1
2177769,Test,1,1,1,1,1
2177777,Control,1,1,1,1,1
2177970,Control,1,1,1,1,1
2178220,Test,1,1,1,1,1
2178579,Control,1,1,1,1,1
2178793,Test,1,1,1,1,1
2179845,Control,1,1,1,1,1
2179998,Test,1,1,1,1,0
2180052,Test,1,1,1,1,1
2180091,Control,1,1,0,0,0
2180281,Test,1,1,1,1,0
2180500,Test,1,1,0,0,0
2180863,Test,1,1,0,0,0
2180904,Control,1,1,1,1,1
2181079,Control,1,1,1,1,1
2181092,Control,1,1,0,0,1
2181223,Test,1,1,1,1,1
2181486,Test,1,1,1,1,1
2181599,Control,1,1,1,1,1
2181962,Test,1,1,0,0,0
2182225,Control,1,1,1,1,1
2182333,Test,1,1,1,0,0
2182722,Control,1,0,0,0,0
2182806,Control,1,1,0,0,0
2182897,Test,1,1,1,1,1
2183091,Control,1,1,1,1,1
2183096,Test,1,1,1,1,1
2183135,Test,1,1,1,1,1
2183140,Test,1,1,1,1,1
2183344,Control,1,1,1,1,1
2183946,Control,1,1,1,1,1
2183950,Control,1,0,0,0,0
2184029,Control,1,0,0,0,0
2184069,Test,1,1,1,1,0
2184455,Control,1,1,1,1,1
2184517,Test,1,1,1,1,1
2184714,Control,1,1,1,1,1
2184782,Test,1,1,1,1,1
2185006,Control,1,1,1,1,1
2185235,Control,1,1,1,1,1
2185465,Control,1,1,1,1,1
2185885,Control,1,1,1,1,1
2185907,Control,1,1,1,1,1
2186143,Test,1,1,1,1,1
2186318,Test,1,1,1,1,1
2186426,Test,1,1,1,1,1
2186741,Control,1,1,1,1,0
2186943,Test,1,1,1,1,1
2187229,Control,1,1,1,1,1
2187415,Test,1,1,1,1,1
2187677,Control,1,0,0,0,0
2187752,Test,1,1,1,1,1
2187800,Test,1,0,0,0,0
2187978,Test,1,1,1,1,1
2187998,Test,1,1,1,1,1
2188558,Control,1,1,1,1,1
2188628,Control,1,1,1,1,1
2188746,Control,1,1,1,1,1
2188753,Test,1,1,1,1,1
2188831,Test,1,1,1,1,1
2188938,Control,1,1,1,1,1
2188972,Control,1,1,1,0,0
2188976,Test,1,1,0,0,0
2189393,Control,1,1,1,1,1
2189606,Control,1,1,1,0,0
2189750,Test,1,1,1,1,0
2189784,Control,1,1,1,1,1
2189824,Test,1,1,1,1,1
2190311,Test,1,1,1,1,1
2190540,Control,1,0,0,0,0
2190702,Test,1,1,1,1,1
2191017,Test,1,1,1,1,0
2191227,Control,1,1,1,1,1
2191364,Control,1,1,1,1,1
2191460,Test,1,1,1,1,1
2191483,Test,1,1,1,1,1
2191497,Test,1,1,1,1,1
2191681,Test,1,1,1,1,1
2191853,Test,1,1,1,1,0
2192044,Test,1,1,1,1,1
2192123,Test,1,1,1,0,0
2192199,Control,1,1,1,1,1
2192499,Control,1,0,0,0,0
2192505,Control,1,1,1,1,1
2192714,Control,1,1,1,1,1
2193034,Control,1,1,1,1,1
2193096,Test,1,0,0,0,0
2193176,Control,1,1,0,0,0
2193220,Test,1,1,1,1,1
2193235,Control,1,1,1,1,1
2193560,Test,1,0,0,0,0
2193622,Control,1,1,1,1,1
2194077,Control,1,0,0,0,0
2194088,Test,1,1,1,1,1
2194434,Control,1,1,1,1,1
2194589,Test,1,1,1,1,1
2194700,Test,1,0,0,0,0
2195023,Test,1,1,1,0,0
2195059,Test,1,1,0,0,0
2195240,Test,1,1,1,1,1
2195243,Test,1,1,1,1,1
2195277,Test,1,1,1,1,1
2195412,Test,1,1,0,0,0
2195447,Test,1,1,1,1,1
2195571,Test,1,0,0,0,0
2195887,Control,1,0,0,0,0
2195909,Test,1,1,0,0,0
2195967,Control,1,1,1,1,1
2196035,Test,1,1,1,1,1
2196116,Control,1,1,0,0,0
2196302,Test,1,1,1,1,1
2196511,Test,1,1,1,1,1
2196547,Test,1,1,1,1,1
2196738,Test,1,1,1,1,0
2196962,Test,1,1,1,1,1
2197037,Control,1,1,1,0,0
2197044,Test,1,1,1,1,1
2197266,Test,1,1,1,1,1
2197515,Test,1,1,1,1,1
2197834,Test,1,1,1,1,1
2197946,Test,1,1,1,1,1
2197949,Control,1,1,1,1,1
2197983,Test,1,1,1,1,0
2198173,Control,1,1,1,1,1
2199001,Control,1,1,1,1,1
2199157,Test,1,1,0,0,0
2199492,Control,1,1,1,1,1
2199516,Control,1,1,1,1,1
2199536,Test,1,1,1,1,1
2199722,Test,1,1,1,1,1
2199896,Control,1,1,1,1,1
2199998,Test,1,0,0,0,0
2200120,Control,1,1,1,1,0
2200195,Test,1,1,1,1,0
2200335,Test,1,1,1,1,1
2200520,Test,1,1,1,0,0
2200641,Control,1,1,1,1,0
2200779,Test,1,1,1,1,1
2200791,Test,1,1,1,1,1
2200900,Control,1,1,1,1,1
2200980,Test,1,1,1,0,0
2201280,Test,1,1,1,1,1
2201574,Test,1,1,1,1,1
2201895,Control,1,0,0,0,0
2202204,Test,1,1,1,1,1
2202223,Test,1,1,1,1,1
2202333,Test,1,1,1,1,1
2202711,Test,1,1,1,1,1
2202822,Control,1,1,1,1,1
2202835,Test,1,1,1,1,1
2203105,Control,1,1,1,0,0
2203401,Control,1,1,1,1,1
2203412,Test,1,0,0,0,0
2203560,Control,1,1,1,1,1
2203738,Control,1,1,1,1,1
2203970,Control,1,1,1,1,0
2204322,Test,1,1,1,1,1
2204440,Test,1,0,0,0,0
2204585,Control,1,1,0,0,0
2204634,Control,1,0,0,0,0
2204958,Control,1,1,1,1,1
2205199,Control,1,1,1,1,1
2205691,Control,1,1,1,1,1
2205743,Test,1,1,1,1,1
2205884,Control,1,1,1,1,1
2205995,Control,1,1,1,1,1
2206068,Test,1,0,0,0,0
2206093,Test,1,1,1,1,1
2206163,Test,1,1,1,1,0
2206536,Control,1,1,1,1,1
2206570,Control,1,0,0,0,0
2206697,Control,1,1,1,1,1
2206736,Test,1,1,1,1,1
2206737,Control,1,1,1,1,0
2206828,Test,1,1,1,1,1
2207194,Control,1,1,1,1,1
2207701,Control,1,1,1,1,1
2207829,Test,1,1,1,1,1
2207976,Control,1,1,1,1,1
2208717,Test,1,1,1,1,1
2208787,Control,1,1,0,0,0
2209005,Control,1,1,1,1,1
2209032,Test,1,1,1,1,0
2209237,Test,1,1,1,1,1
2209429,Control,1,1,1,1,1
2209532,Test,1,1,1,1,1
2209554,Test,1,1,1,1,1
2209920,Test,1,1,1,1,1
2209985,Test,1,1,1,1,1
2210348,Control,1,1,1,1,1
2210369,Control,1,1,1,1,1
2211014,Control,1,1,1,1,1
2211100,Control,1,1,1,1,0
2211277,Test,1,1,1,1,1
2211525,Test,1,1,0,0,0
2211619,Test,1,0,0,0,0
2211630,Test,1,1,1,1,1
2211868,Control,1,0,0,0,0
2212042,Control,1,1,1,1,1
2212057,Control,1,1,1,1,1
2212650,Test,1,1,1,1,1
2212693,Control,1,0,0,0,0
2212960,Test,1,1,1,1,1
2212962,Test,1,1,1,1,1
2213294,Test,1,1,1,1,0
2213365,Test,1,1,1,1,1
2213600,Test,1,1,1,1,1
2213954,Test,1,1,1,1,1
2214073,Test,1,1,1,1,1
2214131,Control,1,1,1,1,1
2214260,Control,1,1,1,1,1
2214357,Test,1,1,1,1,1
2214360,Control,1,1,1,1,1
2214841,Test,1,1,1,1,1
2214904,Test,1,1,1,1,1
2214909,Control,1,1,1,1,1
2214910,Control,1,1,1,1,1
2214966,Test,1,1,1,1,1
2215051,Control,1,1,1,1,1
2215192,Test,1,1,1,1,1
2215598,Control,1,1,1,1,1
2215826,Control,1,1,1,1,1
2215874,Test,1,1,1,1,1
2216021,Test,1,1,1,1,1
2216120,Test,1,1,1,1,1
2216224,Test,1,1,1,1,1
2216651,Control,1,1,0,0,1
2217121,Test,1,1,1,1,1
2217126,Control,1,1,1,1,1
2217307,Control,1,1,1,1,1
2217574,Test,1,1,1,1,1
2217601,Test,1,1,1,1,1
2217799,Test,1,1,1,1,0
2217905,Test,1,1,1,1,1
2217976,Test,1,1,1,1,1
2218050,Test,1,1,1,1,1
2218715,Test,1,1,1,1,1
2218878,Test,1,1,1,1,1
2218915,Test,1,1,1,0,0
2220030,Test,1,1,1,1,1
2220546,Test,1,0,0,0,0
2220861,Test,1,1,1,1,0
2220892,Control,1,1,1,1,1
2220910,Test,1,1,1,1,1
2221017,Test,1,0,0,0,0
2221190,Test,1,0,0,0,0
2221200,Control,1,1,1,1,1
2221441,Control,1,1,1,1,0
2221633,Test,1,1,1,1,1
2221946,Test,1,1,1,1,1
2221950,Control,1,1,1,1,1
2222172,Test,1,1,1,1,1
2222297,Test,1,1,1,1,1
2222307,Control,1,0,0,0,0
2222556,Test,1,1,1,1,1
2222738,Test,1,1,1,1,1
2222915,Test,1,1,0,0,0
2222918,Control,1,0,0,0,0
2222923,Test,1,1,1,1,1
2223198,Control,1,1,1,1,1
2223269,Test,1,1,1,0,0
2223495,Test,1,1,1,1,1
2223497,Test,1,1,1,1,1
2223546,Test,1,1,1,1,1
2223558,Test,1,1,1,0,0
2224048,Test,1,0,0,0,0
2224233,Test,1,1,1,0,0
2224332,Control,1,1,0,0,0
2224367,Test,1,0,0,0,0
2224552,Control,1,1,1,1,1
2224720,Control,1,1,1,1,1
2224846,Test,1,1,1,1,0
2224929,Control,1,0,0,0,0
2224982,Control,1,1,1,1,1
2225257,Control,1,1,1,1,1
2225489,Control,1,1,1,1,1
2225588,Control,1,1,1,1,1
2225730,Test,1,1,1,1,1
2225879,Control,1,1,1,1,1
2225918,Test,1,1,1,0,0
2226215,Control,1,1,1,1,1
2226478,Control,1,1,0,0,0
2226543,Control,1,1,1,1,1
2226917,Test,1,0,0,0,0
2226956,Control,1,1,1,1,1
2227005,Control,1,1,1,1,1
2227118,Test,1,1,1,1,1
2227212,Test,1,1,1,1,1
2227231,Control,1,1,1,1,1
2227327,Test,1,1,1,1,1
2227559,Control,1,1,1,1,1
2228228,Test,1,1,1,1,1
2228464,Control,1,1,1,1,0
2228486,Control,1,1,1,1,1
2228618,Test,1,1,1,1,1
2228877,Test,1,1,1,0,0
2228978,Test,1,1,1,1,1
2229120,Test,1,1,1,1,1
2229537,Control,1,1,1,1,1
2229584,Test,1,1,1,1,1
2229604,Control,1,0,0,0,0
2229647,Control,1,1,1,1,1
2229722,Test,1,1,0,0,0
2230064,Test,1,1,1,1,0
2230091,Control,1,0,0,0,0
2230146,Test,1,1,1,1,1
2230340,Control,1,1,1,1,0
2230361,Test,1,1,1,1,1
2230504,Control,1,1,1,1,1
2230522,Test,1,1,1,1,1
2230745,Control,1,1,1,1,1
2230975,Control,1,1,1,1,1
2231000,Control,1,1,1,1,1
2231220,Test,1,1,0,0,0
2231989,Control,1,0,0,0,0
2232111,Control,1,0,0,0,0
2232126,Control,1,1,1,1,1
2232133,Control,1,1,1,0,0
2232190,Control,1,1,1,1,1
2232360,Control,1,1,1,1,1
2232369,Test,1,1,1,1,1
2232411,Test,1,1,1,1,0
2232619,Test,1,1,1,0,0
2232805,Test,1,1,1,1,1
2232833,Test,1,1,1,1,1
2233220,Test,1,1,1,1,1
2233347,Test,1,1,1,1,1
2234064,Test,1,1,1,1,1
2234198,Test,1,1,1,1,1
2234213,Control,1,1,1,1,1
2234265,Control,1,1,1,1,1
2234704,Control,1,1,1,1,1
2234759,Test,1,1,1,1,1
2235331,Test,1,0,0,0,0
2235345,Control,1,1,1,1,1
2235419,Control,1,1,1,1,1
2235488,Control,1,1,1,0,0
2235638,Control,1,1,1,1,1
2235744,Test,1,1,1,1,1
2236396,Control,1,1,1,1,1
2236425,Control,1,1,1,0,0
2236448,Control,1,1,1,1,1
2236959,Test,1,1,1,1,1
2237129,Test,1,1,1,1,1
2237173,Test,1,1,1,1,1
2237376,Test,1,1,1,1,1
2237617,Control,1,1,1,1,1
2237790,Control,1,1,1,0,0
2237903,Test,1,0,0,0,0
2238081,Control,1,1,1,1,1
2238252,Test,1,1,1,1,1
2238419,Control,1,1,1,0,0
2238446,Test,1,1,1,1,1
2238815,Control,1,1,1,1,1
2239147,Test,1,1,1,1,1
2239313,Test,1,1,1,1,1
2239512,Test,1,1,1,1,1
2240256,Test,1,1,1,1,1
2240373,Control,1,1,1,1,1
2240779,Test,1,1,1,1,1
2240811,Test,1,0,0,0,0
2241125,Test,1,1,0,0,0
2241165,Test,1,1,1,1,1
2241215,Test,1,1,1,1,0
2241847,Control,1,0,0,0,0
2241980,Test,1,1,1,1,1
2242286,Control,1,1,1,1,1
2242363,Control,1,1,1,1,1
2242768,Control,1,0,0,0,0
2243159,Control,1,1,1,1,1
2243361,Control,1,1,1,1,1
2243576,Test,1,1,1,1,0
2243728,Control,1,1,1,1,0
2243835,Control,1,1,0,0,0
2243938,Test,1,1,1,0,0
2244086,Control,1,0,0,0,0
2244163,Test,1,1,0,0,0
2244492,Test,1,1,1,1,1
2244649,Control,1,1,1,1,1
2244717,Test,1,1,1,1,1
2244759,Control,1,1,1,1,1
2244761,Test,1,1,1,1,1
2245262,Test,1,1,1,1,1
2245495,Test,1,1,1,0,0
2245536,Control,1,0,0,0,0
2245552,Test,1,1,1,1,1
2245746,Test,1,1,1,0,0
2245788,Test,1,1,1,1,1
2246115,Test,1,1,1,0,0
2246870,Control,1,1,1,1,1
2247061,Test,1,1,1,1,0
2247265,Test,1,1,1,1,1
2247497,Control,1,1,1,1,1
2247829,Test,1,1,1,1,1
2247921,Control,1,1,1,1,1
2247954,Test,1,1,1,1,0
2248041,Test,1,1,0,0,0
2248091,Control,1,1,1,1,1
2248143,Test,1,0,0,0,0
2249509,Test,1,1,0,0,0
2249600,Test,1,1,1,1,1
2249641,Control,1,1,1,1,1
2249663,Test,1,1,1,1,1
2249993,Control,1,1,1,1,1
2250020,Test,1,1,1,1,1
2250111,Control,1,1,1,1,1
2250474,Test,1,1,1,1,1
2250558,Test,1,1,1,1,0
2250711,Test,1,1,1,1,1
2251561,Control,1,1,1,1,1
2251990,Test,1,1,0,0,0
2252096,Control,1,1,1,1,1
2252099,Control,1,1,1,1,0
2252602,Test,1,1,1,1,1
2252694,Test,1,1,1,1,1
2252744,Test,1,0,0,0,0
2252926,Test,1,1,1,1,1
2253226,Test,1,1,1,1,1
2253299,Test,1,1,1,1,1
2253625,Test,1,1,1,1,1
2253708,Control,1,0,0,0,0
2253944,Test,1,1,0,0,0
2254043,Control,1,1,1,1,1
2254581,Test,1,1,1,1,1
2254754,Control,1,1,1,1,1
2254891,Control,1,1,1,0,0
2254930,Test,1,1,1,1,1
2254952,Control,1,1,1,1,1
2255127,Test,1,1,1,1,1
2255252,Control,1,0,0,0,0
2255606,Control,1,1,1,1,1
2255932,Control,1,1,1,1,1
2255988,Test,1,1,1,1,1
2256055,Control,1,1,1,1,1
2256413,Control,1,1,1,1,1
2256831,Control,1,1,1,1,1
2256857,Test,1,1,1,1,1
2256976,Test,1,1,1,1,1
2257004,Test,1,1,1,1,1
2257145,Test,1,1,1,1,0
2257185,Test,1,0,0,0,0
2257208,Test,1,1,1,1,1
2257239,Control,1,1,1,1,1
2257692,Test,1,1,1,1,1
2258357,Control,1,1,1,1,1
2258366,Control,1,1,1,1,1
2258736,Test,1,0,0,0,0
2259039,Test,1,0,0,0,0
2259706,Control,1,1,1,1,1
2260000,Test,1,1,0,0,0
2260897,Test,1,1,1,1,1
2261008,Test,1,1,1,1,0
2261493,Control,1,1,1,1,0
2261819,Test,1,1,1,1,1
2261960,Test,1,1,1,1,1
2262027,Test,1,1,1,1,1
2262081,Control,1,1,1,1,1
2262323,Test,1,0,0,0,0
2262356,Control,1,1,1,1,1
2262377,Test,1,1,1,1,1
2262697,Control,1,1,1,1,0
2262795,Control,1,1,1,1,1
2262804,Control,1,0,0,0,0
2262841,Test,1,1,1,1,1
2263285,Test,1,1,1,1,1
2263444,Test,1,0,0,0,0
2263474,Control,1,1,1,1,1
2263542,Test,1,1,1,1,1
2263719,Control,1,0,0,0,0
2263743,Test,1,1,1,0,0
2264189,Test,1,1,1,1,1
2264281,Control,1,1,1,1,1
2264683,Test,1,0,0,0,0
2264827,Control,1,1,1,1,0
2264903,Test,1,1,1,1,1
2264937,Test,1,1,1,1,1
2264956,Test,1,0,0,0,0
2265297,Test,1,1,1,0,0
2266160,Control,1,1,1,1,1
2266179,Control,1,0,0,0,0
2267713,Test,1,1,1,1,1
2267878,Control,1,1,1,1,1
2267895,Test,1,1,1,1,1
2268089,Control,1,1,1,1,0
2268205,Control,1,1,1,1,1
2268231,Control,1,1,1,1,1
2268258,Test,1,1,1,1,1
2268691,Control,1,1,1,0,0
2268780,Control,1,1,1,1,1
2268819,Control,1,0,0,0,0
2268955,Control,1,1,1,1,1
2269063,Control,1,1,1,1,1
2269185,Test,1,0,0,0,0
2269341,Test,1,1,1,1,1
2269398,Test,1,1,0,0,0
2269601,Control,1,1,1,1,1
2269726,Test,1,1,1,0,0
2269733,Control,1,1,1,1,1
2269756,Control,1,1,1,1,0
2269867,Control,1,1,1,1,1
2269974,Test,1,1,1,1,1
2270034,Control,1,1,1,1,1
2270179,Test,1,1,1,1,1
2270316,Control,1,1,0,0,0
2270432,Test,1,1,1,1,1
2270478,Control,1,0,0,0,0
2270844,Control,1,1,1,1,1
2271164,Test,1,1,1,1,1
2271187,Test,1,1,1,1,1
2271229,Test,1,1,1,1,1
2271365,Test,1,1,0,0,0
2271391,Test,1,1,1,1,1
2271678,Test,1,1,1,1,1
2271732,Control,1,1,1,1,1
2272416,Test,1,1,1,1,1
2272471,Control,1,1,1,1,1
2272896,Test,1,0,0,0,0
2273399,Control,1,1,1,1,0
2273445,Control,1,1,1,1,1
2273603,Control,1,1,1,1,1
2273671,Test,1,0,0,0,0
2274274,Test,1,1,1,1,1
2274430,Test,1,1,1,1,0
2274475,Control,1,1,1,1,1
2274489,Test,1,1,1,1,1
2274658,Control,1,1,1,1,1
2274696,Control,1,1,1,1,1
2275076,Test,1,1,1,1,1
2275192,Control,1,1,1,1,1
2275495,Test,1,1,1,1,1
2275531,Test,1,1,1,1,1
2275598,Control,1,1,1,1,1
2276002,Test,1,1,1,1,1
2276074,Control,1,1,1,1,0
2276090,Control,1,1,1,1,1
2276437,Control,1,1,1,1,1
2276485,Control,1,1,1,1,0
2276676,Control,1,0,0,0,0
2276756,Test,1,1,1,1,1
2276803,Control,1,1,1,1,1
2276962,Test,1,1,1,1,1
2277142,Control,1,1,1,1,1
2277300,Test,1,1,1,1,1
2277404,Control,1,1,1,1,1
2277480,Test,1,1,1,1,1
2277808,Control,1,1,1,0,0
2277821,Control,1,1,1,1,1
2278258,Test,1,1,1,1,1
2278314,Test,1,1,1,1,1
2278325,Test,1,1,1,1,1
2278337,Control,1,1,1,1,1
2278496,Control,1,1,1,1,0
2278584,Control,1,1,1,1,1
2278737,Test,1,1,1,1,1
2278798,Control,1,1,1,1,1
2279041,Test,1,1,1,1,1
2279186,Control,1,1,1,1,1
2279529,Control,1,0,0,0,0
2279817,Control,1,1,1,1,1
2280022,Test,1,1,1,1,1
2280093,Test,1,0,0,0,0
2280284,Test,1,1,0,0,0
2280318,Test,1,1,1,1,0
2280450,Control,1,1,1,1,1
2280494,Control,1,0,0,0,0
2280509,Test,1,1,1,1,1
2280581,Control,1,0,0,0,0
2280700,Control,1,1,1,1,1
2280839,Test,1,1,1,1,1
2280908,Test,1,1,1,1,1
2280986,Test,1,1,1,1,1
2281012,Control,1,1,1,1,1
2281108,Control,1,0,0,0,0
2281740,Test,1,1,1,1,1
2281797,Control,1,0,0,0,0
2282258,Test,1,1,1,1,1
2282338,Test,1,1,1,1,1
2282363,Test,1,1,1,1,1
2282626,Control,1,1,1,1,1
2282698,Test,1,1,1,1,1
2282707,Control,1,1,1,1,1
2282781,Test,1,1,1,1,1
2283044,Control,1,0,0,0,0
2283151,Control,1,1,0,0,0
2283351,Control,1,1,1,1,1
2284157,Control,1,0,0,0,0
2284215,Control,1,1,1,1,1
2284299,Test,1,1,0,0,0
2284757,Test,1,1,1,0,0
2284833,Test,1,1,1,1,1
2284868,Control,1,1,1,1,1
2285228,Test,1,1,1,1,1
2285467,Test,1,1,1,0,0
2285493,Control,1,1,1,1,1
2285566,Control,1,1,0,0,0
2285610,Control,1,1,1,1,1
2285999,Test,1,1,1,0,0
2286415,Test,1,1,1,1,1
2286421,Test,1,1,1,1,0
2286444,Control,1,1,1,1,1
2286455,Control,1,1,1,0,0
2286579,Test,1,1,1,1,1
2286650,Test,1,1,1,0,0
2286665,Test,1,1,1,1,1
2286758,Test,1,1,1,1,1
2286797,Test,1,1,1,1,1
2287360,Control,1,1,1,1,0
2287420,Control,1,1,1,1,1
2287462,Test,1,0,0,0,0
2287464,Test,1,1,1,1,1
2287580,Control,1,1,1,1,1
2288009,Test,1,1,1,1,1
2288164,Control,1,1,1,1,1
2288204,Control,1,1,1,1,1
2288541,Control,1,1,1,1,1
2288604,Control,1,0,0,0,0
2288638,Control,1,1,1,1,1
2288746,Test,1,1,1,1,1
2288933,Test,1,1,1,1,1
2289242,Control,1,1,1,1,1
2289261,Test,1,1,1,1,1
2289446,Control,0,1,0,0,0
2289671,Test,1,0,0,0,0
2289694,Test,1,1,1,1,1
2289897,Control,1,0,0,0,1
2289925,Control,1,0,0,0,0
2289937,Control,1,1,1,1,1
2290080,Control,1,1,1,1,1
2290136,Test,1,0,0,0,0
2290198,Control,1,1,1,1,1
2290457,Control,1,0,0,0,0
2290543,Control,1,1,1,1,1
2290722,Test,1,1,1,0,0
2290927,Control,1,1,1,1,0
2290934,Test,1,1,1,1,1
2291067,Test,1,1,1,1,1
2291168,Test,1,1,1,1,1
2291193,Control,1,1,1,0,0
2291205,Control,1,1,1,0,0
2291408,Test,1,1,1,1,1
2291432,Control,1,1,1,1,1
2291551,Test,1,1,1,1,1
2291589,Test,1,1,1,1,1
2291630,Test,1,1,1,1,1
2291896,Test,1,0,0,0,0
2291985,Control,1,0,0,0,0
2291989,Test,1,1,1,1,1
2292083,Test,1,1,0,0,0
2292333,Control,1,1,1,1,1
2292390,Test,1,1,1,0,0
2292451,Test,1,0,0,0,0
2292643,Test,1,1,1,1,1
2292757,Test,1,1,1,1,1
2292981,Test,1,1,0,0,0
2293046,Control,1,1,1,1,1
2293253,Test,1,1,1,1,0
2293275,Control,1,1,1,1,1
2293850,Test,1,1,1,1,1
2293999,Control,1,1,1,1,1
2294048,Control,1,1,1,1,1
2294133,Control,1,1,1,1,1
2294786,Control,1,1,1,1,1
2295862,Test,1,1,1,1,1
2295997,Control,1,1,1,1,1
2296131,Control,1,1,1,1,1
2296209,Test,1,1,1,1,1
2296594,Control,1,0,0,0,0
2296871,Test,1,0,0,0,0
2296919,Control,1,0,0,0,0
2297047,Control,1,1,1,1,0
2297049,Control,1,0,0,0,0
2297167,Test,1,1,1,1,1
2297194,Test,1,1,1,1,1
2297514,Control,1,1,1,1,1
2297521,Control,1,1,1,1,1
2297738,Control,1,1,1,1,1
2298096,Control,1,1,1,1,1
2298414,Test,1,1,1,1,1
2298936,Control,1,1,1,1,1
2299180,Control,1,1,1,1,0
2299456,Control,1,1,1,1,1
2300570,Control,1,1,1,1,1
2300964,Control,1,1,1,1,1
2300994,Control,1,1,1,0,0
2301256,Test,1,1,1,1,0
2301262,Test,1,1,1,1,0
2301328,Test,1,1,1,1,0
2301536,Test,1,1,1,1,1
2301667,Test,1,1,1,1,1
2301692,Control,1,1,1,1,1
2301893,Control,1,1,1,0,0
2302138,Test,1,1,1,1,1
2302204,Control,1,0,0,0,0
2302372,Test,1,1,1,1,0
2302824,Control,1,1,1,1,0
2302866,Control,1,1,1,1,1
2302930,Test,1,1,1,1,1
2303377,Test,1,0,0,0,0
2304137,Test,1,1,1,1,1
2304358,Control,1,1,1,1,1
2304444,Control,1,0,0,0,0
2304486,Control,1,1,1,1,0
2304722,Test,1,1,1,1,0
2304816,Test,1,1,1,1,1
2304905,Control,1,1,1,1,1
2304952,Test,1,1,1,1,1
2305223,Control,1,1,1,1,1
